,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Solar Array Size,Solar CapEx,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Solar,Yearly Cost Wind,Elec Cost Solar,Elec Cost Wind,Cheaper source,Yearly gen. cost,Gen. cost per kg H2,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,End Plant Latitude,End Plant Longitude,Yearly Transport Cost,Total Yearly Cost,Total Cost per kg H2,Transport Mode
724,-85.0,10.0,1673.525013923645,134.63808,5591,-84.96841763784887,10.0644,7.920040348426487,133.8681,34608412.83540725,23556510480.704773,0.4229780030214349,22821.535303856417,45122562116.620476,2560092797.767885,5059176975.915613,44.201989495247616,87.35061781315002,Solar,5827795376.793785,5.827795376793785,14176.837116118011,3.052780762509396,4.189227535162283,5.810082246987571,,3.052780762509396,NH3,13524.05159439477,,24.7136,46.6753,3052780762.509396,8880576139.30318,8.88057613930318,
725,-85.0,11.0,1386.6350090503693,39.366634,5591,-84.96841763784887,10.0644,103.54575168431543,137.6314,41768774.1865937,28430271320.79422,0.12367392817095817,78052.08075354995,154323967044.33804,3089767175.260101,16181581274.394926,53.34722879681745,279.38756209576667,Solar,6357469754.286001,6.357469754286001,14176.837116118011,3.0557914025093957,4.194496155162283,5.821372146987572,,3.0557914025093957,NH3,13456.547403602197,,24.7136,46.6753,3055791402.5093956,9413261156.795397,9.413261156795397,
726,-85.0,12.0,1437.7349603176117,316.69873,3920,-86.77854237146366,12.17653,194.6065924955669,256.67560000000003,40284229.13181122,27419803105.78599,0.9949384035692176,9702.115622514319,19182947554.170856,2979950723.382185,2417169936.708957,51.451162507132466,41.73431535130033,Wind,5684872515.734858,5.684872515734858,14336.120409872645,3.1512863069219192,4.361538357667763,6.180016428391548,,3.1512863069219192,NH3,13388.31656194705,,24.7136,46.6753,3151286306.9219193,8836158822.656776,8.836158822656778,
727,-85.0,13.0,1404.5200181007383,41.014874,3920,-86.77854237146366,12.17653,213.65058848308223,314.60990000000004,41236895.04302675,28068243259.019466,0.128852026846311,74915.44886773138,148122242873.70767,3050422407.52387,15549921969.104301,52.667910839403504,268.48147384717845,Solar,6318124986.54977,6.31812498654977,14336.120409872645,3.197633746921919,4.442646377667763,6.353819328391548,,3.197633746921919,NH3,13319.38519387924,,24.7136,46.6753,3197633746.9219193,9515758733.47169,9.515758733471689,
728,-85.0,15.0,1498.3250069618225,41.447567,3868,-85.96523313440515,15.997715,151.37386502388236,356.162,38655194.50262097,26310986833.324894,0.13021137199637076,74133.367007126,146575916701.27505,2859445924.6981583,15392425232.880991,49.37055361271956,265.76217043515044,Solar,6127148503.724058,6.127148503724058,14334.863089169585,3.230873389491989,4.500816332126876,6.478463761655882,,3.230873389491989,NH3,13179.521705812724,,24.7136,46.6753,3230873389.491989,9358021893.216047,9.358021893216048,
729,-85.0,30.0,1572.4200320243835,67.691284,4984,-85.68700179208832,30.140455000000003,68.04469385285695,146.46779999999998,36833697.989515334,25071169743.023613,0.2126584405264603,45392.07286958015,89748853457.44835,2724704117.0764513,9604463320.56437,47.04413170713153,165.82851495587408,Solar,5992406696.102352,5.9924066961023525,13803.294799345327,3.062240232110282,4.205958174775463,5.844268549269099,,3.062240232110282,NH3,12062.404583644335,,24.7136,46.6753,3062240232.110282,9054646928.212635,9.054646928212634,
730,-85.0,31.0,1594.320011138916,85.839935,4984,-85.68700179208832,30.140455000000003,115.85995239470952,157.67839999999998,36327741.08560296,24726785874.09325,0.26967410918062534,35795.08414077253,70773761979.92831,2687276898.6759067,7671808340.957614,46.397921727548116,132.45972645687954,Solar,5954979477.701807,5.954979477701807,13803.294799345327,3.0712087121102822,4.221653014775463,5.877900349269099,,3.0712087121102822,NH3,11984.583139894718,,24.7136,46.6753,3071208712.1102824,9026188189.81209,9.026188189812089,
731,-85.0,32.0,1574.2450737953186,81.963005,4984,-85.68700179208832,30.140455000000003,216.3410726748249,257.8348,36790996.22818995,25042104426.07337,0.25749437437414346,37488.22649881425,74121429882.45145,2721545333.9175406,8012775711.235959,46.98959286380144,138.34679278994614,Solar,5989247912.943441,5.9892479129434415,13803.294799345327,3.151333832110282,4.361871974775464,6.1783695492690995,,3.151333832110282,NH3,11906.439716247867,,24.7136,46.6753,3151333832.110282,9140581745.053722,9.140581745053723,
732,-85.0,33.0,1559.6449136734009,123.78487,4984,-85.68700179208832,30.140455000000003,323.69971327417403,378.7436,37135404.388834216,25276528769.20755,0.3888816382175676,24822.481907226986,49078818179.1726,2747022285.309423,5462130394.556527,47.42947220675994,94.30792138955526,Solar,6014724864.335323,6.0147248643353235,13803.294799345327,3.2480608721102824,4.531144294775464,6.541095949269099,,3.2480608721102824,NH3,11827.989484175061,,24.7136,46.6753,3248060872.1102824,9262785736.445606,9.262785736445606,
733,-85.0,34.0,1528.985047340393,164.66412,4984,-85.68700179208832,30.140455000000003,432.8620499407288,508.0104,37880059.50286842,25783384604.56995,0.5173075897018282,18660.09241092379,36894589592.81789,2802106758.6519737,4221139800.230127,48.38054839984231,72.8812554257498,Solar,6069809337.677874,6.0698093376778735,13803.294799345327,3.351474312110282,4.712117814775463,6.9288963492691,,3.351474312110282,NH3,11749.247281824637,,24.7136,46.6753,3351474312.110282,9421283649.788155,9.421283649788155,
734,-85.0,35.0,1510.3700041770935,222.47162,2817,-81.09326315918855,32.090875,485.4679966672226,580.2466,38346924.53641921,26101160259.53042,0.6989152070242202,13811.414219770793,27307820782.095787,2836642228.845517,3244706221.3811927,48.97683010183351,56.022371703754025,Solar,6104344807.871418,6.104344807871418,12773.162011828616,3.407461528562612,4.8106083161115505,7.135110937129635,,3.407461528562612,NH3,11670.227632705719,,24.7136,46.6753,3407461528.562612,9511806336.43403,9.51180633643403,
735,-85.0,36.0,1460.3649735450745,275.89502,2817,-81.09326315918855,32.090875,563.9252278830171,717.1298,39659979.266451865,26994902126.7711,0.866749767994009,11137.017608956641,22020024602.337936,2933773003.7648606,2706132500.6662383,50.65386833122638,46.72347833308597,Wind,5973835079.692139,5.9738350796921385,12773.162011828616,3.5169680885626122,5.002244796111551,7.5457605371296355,,3.5169680885626122,NH3,11590.94476400308,,24.7136,46.6753,3516968088.562612,9490803168.254751,9.49080316825475,
736,-85.0,37.0,1435.910005569458,135.6601,3541,-83.46465831220407,41.670075,535.0842785370695,605.1931,40335427.94994373,27454652016.704678,0.4261887735452567,22649.60512312349,44782623100.39958,2983738060.4721184,5024553436.248346,51.51655382201377,86.75281552332866,Solar,6251440639.498018,6.251440639498019,12489.37436574674,3.4268967964617407,4.844768604716214,7.206910514045353,,3.4268967964617407,NH3,11511.41262452398,,24.7136,46.6753,3426896796.4617405,9678337435.959759,9.67833743595976,
737,-85.0,38.0,1418.0249965190887,149.41757,3541,-83.46465831220407,41.670075,428.141228558814,500.6911,40844163.33592503,27800927083.081406,0.4694091402292388,20564.165887341387,40659308862.154,3021370811.9020805,4604584773.411087,52.16631248890068,79.50173054732663,Solar,6289073390.92798,6.289073390927981,12489.37436574674,3.343295196461741,4.698465804716214,6.893404514045352,,3.343295196461741,NH3,11431.64490228056,,24.7136,46.6753,3343295196.461741,9632368587.38972,9.632368587389722,
738,-85.0,39.0,1405.9799993038175,103.20831,3541,-83.46465831220407,41.670075,323.9078790792438,373.4149000000001,41194074.311817214,28039096964.205944,0.32423846848541793,29771.32070046923,58863623753.383026,3047254823.7896476,6458734455.194936,52.61322004730898,111.51506413753236,Solar,6314957402.815548,6.314957402815548,12489.37436574674,3.241474236461741,4.520279124716215,6.511575914045353,,3.241474236461741,NH3,11351.655041713844,,24.7136,46.6753,3241474236.461741,9556431639.277288,9.556431639277289,
739,-85.0,40.0,1413.2799923419952,313.62555,3541,-83.46465831220407,41.670075,226.190046874972,276.2002,40981295.20412454,27894267055.239143,0.9852837238580583,9797.185516178273,19370919008.551815,3031514886.112928,2436315244.5333576,52.34145780476495,42.06487395295542,Wind,5704017823.5592575,5.704017823559258,12489.37436574674,3.163702476461741,4.384178544716215,6.219931814045353,,3.163702476461741,NH3,11271.456260567524,,24.7136,46.6753,3163702476.461741,8867720300.020998,8.867720300020999,
740,-85.0,41.0,1396.1250174045565,302.87595,3541,-83.46465831220407,41.670075,148.50747910880477,163.7515,41484855.475136295,28237019635.60651,0.9515128594690296,10144.904856141415,20058426983.266636,3068764818.064165,2506339450.341593,52.98460679617762,43.2738962244322,Wind,5774042029.367493,5.774042029367493,12489.37436574674,3.073743516461741,4.226750364716215,5.882585714045352,,3.073743516461741,NH3,11191.061566421558,,24.7136,46.6753,3073743516.461741,8847785545.829233,8.847785545829234,
741,-85.0,42.0,1351.2299644947052,302.71677,3541,-83.46465831220407,41.670075,132.69034082723147,176.1209,42863203.22529905,29175203752.202183,0.9510127807504312,10150.239433261146,20068974467.66004,3170725522.3817325,2507413734.924589,54.745037505995114,43.29244458170031,Wind,5775116313.950489,5.775116313950489,12489.37436574674,3.083639036461741,4.244067524716215,5.919693914045353,,3.083639036461741,NH3,11110.483772897225,,24.7136,46.6753,3083639036.461741,8858755350.41223,8.858755350412231,
742,-85.0,43.0,1324.2200076580048,236.41818,4402,-83.8451211135452,43.625725,116.66255908079856,172.5012,43737478.84589294,29770286887.55112,0.7427296174630694,12996.664198850716,25696903377.153637,3235398430.965872,3080630725.4561768,55.86166547680761,53.18948089853461,Wind,6348333304.482077,6.348333304482076,12889.873314469549,3.0814765025282624,4.240074374991909,5.9131053903174315,,3.0814765025282624,NH3,11029.735515546628,,24.7136,46.6753,3081476502.5282626,9429809807.01034,9.429809807010338,
743,-85.0,44.0,1336.2650048732758,167.27695,4402,-83.8451211135452,43.625725,101.79895269031036,128.6967,43343232.33866535,29501939650.02665,0.5255160372349071,18368.62577876656,36318304034.492004,3206234780.8297434,4162443843.201753,55.35813241812936,71.86782416331909,Solar,6473937359.855644,6.473937359855644,12889.873314469549,3.0464329025282626,4.178748074991909,5.781691890317432,,3.0464329025282626,NH3,10948.829267440933,,24.7136,46.6753,3046432902.5282626,9520370262.383907,9.520370262383906,
744,-85.0,46.0,1320.570011138916,330.75354,7085,-84.56616760405686,46.459128335,61.02908656258684,121.1108,43858367.28360897,29852570630.62819,1.0390928914128177,9289.840695169718,18367800774.14294,3244340927.699313,2334145436.648035,56.0160646247672,40.3008329077183,Wind,5601848015.673935,5.6018480156739345,12889.873314469549,3.0403641825282626,4.16812781499191,5.758934190317431,,3.0403641825282626,NH3,10786.591970387026,,24.7136,46.6753,3040364182.5282626,8642212198.202198,8.642212198202197,
745,-84.0,10.0,1383.349986076355,207.12888,3502,-84.73870691231195,9.917470000000002,81.51426932510816,97.311,41867961.94398006,28497784311.278404,0.6507145677542819,14834.472604512921,29330603863.944595,3097104404.636069,3450731146.2375937,53.473911757717744,59.57955196386095,Solar,6364806983.661969,6.364806983661969,14176.837116118011,3.023535082509396,4.138047595162283,5.700410946987572,,3.023535082509396,NH3,13436.604484136487,,24.7136,46.6753,3023535082.509396,9388342066.171366,9.388342066171365,
746,-84.0,11.0,1320.9349846839905,13.286174,3502,-84.73870691231195,9.917470000000002,144.49275289292092,214.9513,43846249.24299814,29844322383.24359,0.041739746632715714,231266.55544052372,457258434825.7457,3243444518.244237,47036125946.59685,56.000587419663056,812.1152275422797,Solar,6511147097.270138,6.511147097270138,14176.837116118011,3.117647322509396,4.3027440151622836,6.053331846987572,,3.117647322509396,NH3,13369.930983783663,,24.7136,46.6753,3117647322.509396,9628794419.779533,9.628794419779535,
747,-84.0,13.0,1431.1650013923645,39.068123,3920,-86.77854237146366,12.17653,315.3586612726056,445.6351,40469159.40223689,27545677466.861137,0.12273612820634244,78648.45966527352,155503122790.4785,2993630595.257778,16301680891.68584,51.68735611443784,281.46117521889437,Solar,6261333174.283678,6.261333174283678,14336.120409872645,3.302453906921919,4.626081657667763,6.746894928391548,,3.302453906921919,NH3,13234.464102548476,,24.7136,46.6753,3302453906.9219193,9563787081.205597,9.563787081205597,
748,-84.0,15.0,1428.974986076355,97.61098,3868,-85.96523313440515,15.997715,238.0130003743801,,40531181.53683022,27587893360.16234,0.3066539376777003,31478.504733416717,62239054746.32584,2998218566.9983406,6802529557.556282,51.76657100807671,117.45095346011605,Solar,6265921146.0242405,6.26592114602424,14334.863089169585,,,,,,NH3,13096.336512270653,,24.7136,46.6753,,,,
749,-84.0,22.0,1724.6249651908877,118.76382,5260,-82.74708902589543,23.00708,170.45734487351976,212.5541,33582979.33825839,22858540451.344177,0.3731075444242605,25871.917019538825,51153753121.63686,2484238267.1621094,5673467101.610849,42.892302140192825,97.95681369272495,Solar,5751940846.188009,5.751940846188009,13328.660758576045,3.114296439163915,4.297287912834252,6.037793213468691,,3.114296439163915,NH3,12594.583688780642,,24.7136,46.6753,3114296439.163915,8866237285.351925,8.866237285351923,
750,-84.0,31.0,1590.669927597046,92.210556,4984,-85.68700179208832,30.140455000000003,187.800654066938,253.5755,36411101.74236108,24783526013.95289,0.2896880053130302,33322.08186623932,65884161115.59417,2693443347.79909,7173791692.661595,46.504390258534016,123.86108242505685,Solar,5961145926.82499,5.96114592682499,13803.294799345327,3.147926392110282,4.3559089547754635,6.1655916492691,,3.147926392110282,NH3,11916.287788680447,,24.7136,46.6753,3147926392.110282,9109072318.935272,9.109072318935272,
751,-84.0,32.0,1593.9550375938416,133.00467,4984,-85.68700179208832,30.140455000000003,261.5734876052875,339.0926,36336059.17747874,24732447654.059383,0.4178464941651348,23101.803086789692,45676705397.35572,2687892214.0098867,5115617693.0630045,46.40854562444458,88.32511060834418,Solar,5955594793.035788,5.955594793035788,13803.294799345327,3.2163400721102824,4.4756328947754636,6.4221429492691,,3.2163400721102824,NH3,11839.118412371135,,24.7136,46.6753,3216340072.1102824,9171934865.14607,9.17193486514607,
752,-84.0,34.0,1557.089924812317,140.1781,2817,-81.09326315918855,32.090875,344.2746384897488,449.9728,37196338.92000894,25318004375.993706,0.4403824891541754,21919.59868170167,43339260041.77912,2751529803.6153817,4877543720.594113,47.507298009396216,84.21457866226122,Solar,6019232382.641282,6.019232382641282,12773.162011828616,3.303242488562612,4.628224996111551,6.744289537129635,,3.303242488562612,NH3,11683.88659928326,,24.7136,46.6753,3303242488.562612,9322474871.203894,9.322474871203895,
753,-84.0,36.0,1486.2800097465515,120.723724,2817,-81.09326315918855,32.090875,509.8876095502795,675.4561,38968460.984768726,26524214328.184677,0.3792647644324018,25451.896231791565,50323291286.661415,2882619228.4998293,5588882729.375274,49.770658691763856,96.49639884515425,Solar,6150321807.52573,6.15032180752573,12773.162011828616,3.483629128562612,4.9439016161115505,7.420739437129635,,3.483629128562612,NH3,11527.561173334978,,24.7136,46.6753,3483629128.562612,9633950936.088343,9.633950936088342,
754,-84.0,37.0,1423.5000348091123,309.40884,4409,-82.71316373575908,41.45309,506.6966876649346,629.3715,40687069.30521209,27693999695.265472,0.9720365386997398,9930.704293915598,19634911297.500473,3009750073.9470286,2463203442.275058,51.96567142719226,42.52911955966196,Wind,5730906021.300959,5.730906021300958,12489.37436574674,3.4462395164617408,4.878618364716215,7.279445714045353,,3.4462395164617408,NH3,11449.023732164424,,24.7136,46.6753,3446239516.461741,9177145537.7627,9.1771455377627,
755,-84.0,38.0,1419.484977722168,305.6733,4409,-82.71316373575908,41.45309,398.93801031228014,453.074,40802153.936979756,27772333028.472523,0.9603009936785488,10052.064396738102,19874863548.967205,3018263244.9590416,2487643109.099033,52.11265793329561,42.95108937933513,Wind,5755345688.124933,5.755345688124933,12489.37436574674,3.305201516461741,4.6318018647162145,6.750553214045352,,3.305201516461741,NH3,11370.254828104731,,24.7136,46.6753,3305201516.461741,9060547204.586674,9.060547204586674,
756,-84.0,39.0,1406.3449728488922,247.79259,3541,-83.46465831220407,41.670075,299.9556666753651,371.1921,41183383.657939315,28031820279.738556,0.7784633803579876,12400.079017550303,24517339796.410046,3046464002.6061854,2960489569.3100977,52.59956590568001,51.1151505748268,Wind,6228192148.335999,6.2281921483359985,12489.37436574674,3.239695996461741,4.517167204716214,6.504907514045353,,3.239695996461741,NH3,11291.26793742862,,24.7136,46.6753,3239695996.461741,9467888144.797739,9.46788814479774,
757,-84.0,40.0,1395.7599568367004,286.2594,3541,-83.46465831220407,41.670075,190.8792257374909,234.1602,41495705.82574494,28244405019.011623,0.8993104280610221,10733.787941857785,21222762040.521698,3069567452.5154634,2624929547.7332506,52.99846490304615,45.32144631469331,Wind,5892632126.759151,5.8926321267591515,12489.37436574674,3.130070476461741,4.325322544716214,6.0938118140453525,,3.130070476461741,NH3,11212.076323354986,,24.7136,46.6753,3130070476.461741,9022702603.220892,9.022702603220893,
758,-84.0,41.0,1386.2700355052948,301.69974,3541,-83.46465831220407,41.670075,86.86892117751465,106.9011,41779770.960092254,28437756368.184425,0.9478176867739508,10184.455896327403,20136626992.328587,3090580641.0716143,2514304293.994543,53.36127391552822,43.41141543302728,Wind,5782006873.020443,5.782006873020443,12489.37436574674,3.028263196461741,4.147159804716215,5.712034514045353,,3.028263196461741,NH3,11132.693051932149,,24.7136,46.6753,3028263196.461741,8810270069.482183,8.810270069482183,
759,-84.0,42.0,1361.4500069618225,279.66,3541,-83.46465831220407,41.670075,57.62121651413009,80.6099,42541440.57885653,28956193270.87008,0.8785778015029218,10987.083229505271,21723575513.346622,3146923730.670975,2675938506.1488624,54.33408109531958,46.20215557883258,Wind,5943641085.174763,5.943641085174763,12489.37436574674,3.007230236461741,4.110352124716215,5.6331609140453525,,3.007230236461741,NH3,11053.131007636164,,24.7136,46.6753,3007230236.461741,8950871321.636503,8.950871321636503,
760,-84.0,43.0,1362.5450146198273,301.0567,4402,-83.8451211135452,43.625725,70.64363876161435,86.2746,42507252.20143297,28932922661.06412,0.9457975170339863,10206.209315266675,20179637683.076035,3144394709.209469,2518685027.85018,54.29041557656486,43.48705220370886,Wind,5786387606.8760805,5.7863876068760804,12889.873314469549,3.0124952225282624,4.11935713499191,5.654425590317431,,3.0124952225282624,NH3,10973.402908694781,,24.7136,46.6753,3012495222.5282626,8798882829.404343,8.798882829404343,
761,-84.0,44.0,1362.9099881649015,169.77652,4402,-83.8451211135452,43.625725,43.41205022029458,56.2299,42495869.18812906,28925174716.266106,0.5333686679840407,18098.18987904478,35783600276.77865,3143552672.0286584,4107983084.412609,54.27587715098387,70.9275168861767,Solar,6411255251.054559,6.411255251054559,12889.873314469549,2.9884594625282626,4.0772945549919095,5.533781190317431,,2.9884594625282626,NH3,10893.52132214888,,24.7136,46.6753,2988459462.5282626,9399714713.58282,9.39971471358282,
762,-84.0,46.0,1369.8450076580048,195.91641,7083,-83.98649742848713,46.05696640741935,6.417643252616201,6.3088,42280728.29295589,28778737236.567818,0.615489554373686,15683.462635740641,31009220350.97783,3127638025.5276012,3621701943.2088857,54.00109842496517,62.531495494309624,Solar,6395340604.553501,6.3953406045535015,12889.873314469549,2.948522582528262,4.007405014991909,5.234254590317431,,2.948522582528262,NH3,10733.347287107268,,24.7136,46.6753,2948522582.528262,9343863187.081764,9.343863187081764,
763,-84.0,47.0,1331.1550271511078,224.66699,2814,-84.37628495982278,46.51214,61.38188676794893,86.8978,43509616.37894602,29615190361.850212,0.7058121652881316,13676.453741439473,27040977973.94498,3218542729.917495,3217527691.962461,55.5706387135102,55.553113295265675,Wind,6485230270.988361,6.485230270988361,12889.873314469549,3.0129937825282624,4.12022961499191,5.656295190317431,,3.0129937825282624,NH3,10653.079348899839,,24.7136,46.6753,3012993782.5282626,9498224053.516624,9.498224053516623,
764,-83.0,9.0,1574.9750208854675,3.769586,7140,-82.78274665068541,8.256189166666665,85.66987201657446,125.1294,36773944.85894007,25030498266.60124,0.011842503684674936,815115.425397761,1611639879833.6255,2720283990.676627,164612425945.1097,46.96781479359502,2842.161318822894,Solar,5987986569.702528,5.987986569702528,13952.797890224389,3.045419762779699,4.176451118726688,5.781710900520588,,3.045419762779699,NH3,13413.68423583938,,24.7136,46.6753,3045419762.779699,9033406332.482227,9.033406332482226,
765,-83.0,23.0,1641.4050793647766,146.21478,5260,-82.74708902589543,23.00708,25.94024725767288,50.0266,35285649.654906906,24017477480.61704,0.45934727869424785,21014.617646474897,41549938577.08856,2610190128.501599,4695297377.120706,45.06695879978309,81.06795406850333,Solar,5877892707.527499,5.877892707527499,13328.660758576045,2.984274439163915,4.069749412834251,5.501090513468691,,2.984274439163915,NH3,12444.164680861142,,24.7136,46.6753,2984274439.163915,8862167146.691414,8.862167146691414,
766,-83.0,30.0,1593.22491645813,95.18886,3336,-81.5348210665529,30.360675,146.6669639386883,161.3162,36352710.76541205,24743781698.97895,0.2990446232795873,32279.488334700563,63822753293.426544,2689123984.1734657,6963832752.688502,46.42981309251392,120.23597834007383,Solar,5956826563.199366,5.956826563199366,12853.880569418923,3.0724635460330996,4.22432019121682,5.879172059977546,,3.0724635460330996,NH3,11923.06822287792,,24.7136,46.6753,3072463546.0330997,9029290109.232466,9.029290109232466,
767,-83.0,31.0,1578.624930381775,64.641556,3397,-81.44161773649294,31.137345,149.5016141884778,178.17020000000002,36688920.50136524,24972625714.633823,0.2030774374462132,47533.628305040256,93983120209.274,2713994472.3881865,10035732741.98424,46.85922137793516,173.27471630132663,Solar,5981697051.414087,5.981697051414088,12784.725951803752,3.0858214298883437,4.247732159638366,5.929004173004433,,3.0858214298883437,NH3,11847.184520351559,,24.7136,46.6753,3085821429.888344,9067518481.302431,9.067518481302432,
768,-83.0,32.0,1584.4650292396543,96.45642,3397,-81.44161773649294,31.137345,176.16612640141005,197.9692,36553690.68009258,24880580386.890446,0.3030267804635716,31855.29481566333,62984041166.59645,2703991098.551598,6878408070.004095,46.68650536325497,118.76105488029017,Solar,5971693677.577498,5.971693677577498,12784.725951803752,3.101660629888344,4.275450759638366,5.988401173004433,,3.101660629888344,NH3,11770.988068474371,,24.7136,46.6753,3101660629.888344,9073354307.465843,9.073354307465841,
769,-83.0,33.0,1573.1499791145325,94.96898,2817,-81.09326315918855,32.090875,205.5199165352692,247.2405,36816607.024875075,25059536632.612328,0.298353849886916,32354.22446322415,63970520985.5104,2723439844.8403764,6978883218.519942,47.02230306554992,120.4958363159878,Solar,5991142423.866277,5.991142423866277,12773.162011828616,3.141056648562612,4.34439977611155,6.136092637129635,,3.141056648562612,NH3,11694.49389465468,,24.7136,46.6753,3141056648.562612,9132199072.428888,9.13219907242889,
770,-83.0,34.0,1559.2799401283264,75.09897,2817,-81.09326315918855,32.090875,276.6627997157374,348.17240000000004,37144096.50359743,25282445131.032433,0.2359303724441603,40914.64498066278,80896117857.04274,2747665268.288981,8702792645.535719,47.440573807035065,150.26047080507655,Solar,6015367847.314881,6.015367847314882,12773.162011828616,3.221802168562612,4.485704436111551,6.438888337129635,,3.221802168562612,NH3,11617.716730141925,,24.7136,46.6753,3221802168.562612,9237170015.877493,9.237170015877494,
771,-83.0,36.0,1482.264952659607,277.4176,2817,-81.09326315918855,32.090875,467.961635564559,585.882,39074016.064623706,26596061290.850113,0.8715330941365117,11075.893151564447,21899169800.555256,2890427468.680901,2693823172.1577883,49.90547401984924,46.51094822093595,Wind,5961525751.183689,5.961525751183689,12773.162011828616,3.411969848562612,4.818497876111551,7.152017137129635,,3.411969848562612,NH3,11463.37097376858,,24.7136,46.6753,3411969848.562612,9373495599.746302,9.373495599746303,
772,-83.0,39.0,1387.3650431632996,178.50949,4409,-82.71316373575908,41.45309,273.48000091905647,293.3829,41746795.37852024,28415311258.187534,0.5608041023800606,17212.797459470894,34033009270.613667,3088141333.921465,3929681523.688764,53.31915738400226,67.8490020288351,Solar,6355843912.947365,6.355843912947365,12489.37436574674,3.177448636461741,4.408234324716214,6.2714799140453525,,3.177448636461741,NH3,11230.083004558935,,24.7136,46.6753,3177448636.461741,9533292549.409105,9.533292549409106,
773,-83.0,41.0,1368.3850264549255,360.9048,4409,-82.71316373575908,41.45309,55.77135288464187,61.32,42325839.184530124,28809442348.507397,1.1338158683252937,8513.734635736195,16833289909.312695,3130975019.603849,2177852115.601951,54.05871421812415,37.60230739290892,Wind,5445554694.6278515,5.445554694627852,12489.37436574674,2.991798316461741,4.083346264716215,5.560051214045353,,2.991798316461741,NH3,11073.5357115332,,24.7136,46.6753,2991798316.461741,8437353011.089592,8.437353011089593,
774,-83.0,42.0,1379.3350160121918,503.38013,2810,-83.11323556716339,42.09679,14.264053733399228,17.949099999999998,41989831.259194426,28580735696.965366,1.5814153183710753,6104.030558304803,12068841748.009634,3106119459.953197,1692582546.5498362,53.629563685950274,29.223751579499805,Wind,4960285125.575737,4.960285125575737,12489.37436574674,2.957101596461741,4.022627004716215,5.299825814045352,,2.957101596461741,NH3,10994.994830835967,,24.7136,46.6753,2957101596.461741,7917386722.0374775,7.917386722037478,
775,-83.0,43.0,1354.879961013794,270.25748,4591,-82.43957864416237,42.93332,46.31809004384412,63.5698,42747731.3406516,29096606832.029594,0.8490389137456904,11369.33451745145,22479359787.05388,3162183705.06013,2752916803.819747,54.59755639911923,47.53124564462128,Wind,6020619382.845648,6.020619382845648,12889.873314469549,2.9943313825282623,4.08757041499191,5.577820590317431,,2.9943313825282623,NH3,10916.292899664017,,24.7136,46.6753,2994331382.528262,9014950765.373909,9.01495076537391,
776,-83.0,44.0,1359.6249651908877,345.01578,4402,-83.8451211135452,43.625725,79.70424519698616,107.9864,42598544.49209723,28995061534.986706,1.0838990398205524,8905.817861326355,17608513813.665325,3151147886.15904,2256810382.5927734,54.40701441893681,38.96558316601147,Wind,5524512961.618673,5.524512961618673,12889.873314469549,3.0298646625282624,4.149753654991909,5.719560990317431,,3.0298646625282624,NH3,10837.442568978324,,24.7136,46.6753,3029864662.528262,8554377624.146935,8.554377624146936,
777,-82.0,23.0,1610.0149178504944,117.82107,3040,-82.36966800718328,23.148885,41.31151189306361,56.6279,35973607.40580941,24485741773.651505,0.37014580795008883,26078.932197470658,51563061921.45867,2661080520.1422176,5715156106.963453,45.94562091651141,98.6766067323639,Solar,5928783099.168118,5.928783099168117,13328.660758576045,2.989555479163915,4.078991232834252,5.540698313468691,,2.989555479163915,NH3,12366.719053040859,,24.7136,46.6753,2989555479.163915,8918338578.332033,8.918338578332033,
778,-82.0,27.0,1660.750069618225,118.544495,4198,-82.55982399390246,27.636465,89.68761486744837,113.1923,34874630.22389903,23737713609.897007,0.372418514615512,25919.78392555002,51248395195.9348,2579785732.6088934,5683106605.925699,44.54200330245483,98.12324721764868,Solar,5847488311.634794,5.847488311634795,13588.724937982544,3.035255889627711,4.158839172919814,5.742322315395148,,3.035255889627711,NH3,12074.969598771477,,24.7136,46.6753,3035255889.627711,8882744201.262505,8.882744201262506,
779,-82.0,30.0,1570.230016708374,76.85285,3336,-81.5348210665529,30.360675,60.048552156417536,84.2642,36885070.31196743,25106136751.13278,0.24144034896743835,39980.92062901304,79049965330.66135,2728504288.824856,8514757932.899334,47.10974462235458,147.0139055243406,Solar,5996206867.850756,5.996206867850756,12853.880569418923,3.0108219460331,4.11644739121682,5.648016059977546,,3.0108219460331,NH3,11852.212003760313,,24.7136,46.6753,3010821946.0330997,9007028813.883856,9.007028813883856,
780,-82.0,32.0,1574.2450737953186,118.85188,2817,-81.09326315918855,32.090875,86.22869259840033,107.0576,36790996.22818995,25042104426.07337,0.37338419307333565,25852.747941079644,51115852168.78789,2721545333.9175406,5669606805.846679,46.98959286380144,97.89016268969678,Solar,5989247912.943441,5.9892479129434415,12773.162011828616,3.028910328562612,4.148143716111551,5.715543937129635,,3.028910328562612,NH3,11702.06898748787,,24.7136,46.6753,3028910328.562612,9018158241.506054,9.018158241506054,
