,FacilityName,CountryName,ReportingYear,FacilityDetails,MTonnes,Activity,Pollutant,Co-ordinates
1126,SC ELECTROCENTRALE BUCURESTI SA - Cet Bucuresti Vest,Romania,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=167472,0.604,Production of electricity,"CO2, AIR","[25.9791316, 44.4232699]"
1127,SC ELECTROCENTRALE BUCURESTI SA - Cet Grozavesti,Romania,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=167473,0.293,Production of electricity,"CO2, AIR","[26.0633366, 44.4403783]"
1128,SC ELECTROCENTRALE BUCURESTI SA - Cet Progresu,Romania,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=167470,0.41200000000000003,Production of electricity,"CO2, AIR","[26.1073111, 44.3728666]"
1129,SC ELECTROCENTRALE ORADEA SA,Romania,2016,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=167427,0.426,Production of electricity,"CO2, AIR","[21.8927777, 47.0841666]"
1130,SC ELECTROCENTRALE SA GALATI,Romania,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=167339,0.20400000000000001,Production of electricity,"CO2, AIR","[27.981789, 45.434961]"
1131,SC Lukoil Energy & Gas Romania SRL,Romania,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=159568,0.381,Production of electricity,"CO2, AIR","[26.07777777, 44.94722111]"
1132,SC OMV Petrom SA Brazi (cogenerare),Romania,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=193180,0.968,Production of electricity,"CO2, AIR","[25.9987928, 44.8800279]"
1133,SC VEOLIA ENERGIE  PRAHOVA SRL,Romania,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=167376,0.34,Production of electricity,"CO2, AIR","[26.00888333, 44.88333611]"
1134,SET spa,Italy,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=27068,0.606,Production of electricity,"CO2, AIR","[14.229722, 41.008888]"
1135,SIDERGÁS,Spain,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=24460,0.315,Production of electricity,"CO2, AIR","[-5.85391, 43.549466]"
1136,SILKEBORG KRAFTVARMEVÆRK,Denmark,2010,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=10099,0.213,Production of electricity,"CO2, AIR","[9.560559851386, 56.201017159298]"
1137,"SLOVINTEGRA ENERGY, a.s. - PPC 80 Mwe",Slovakia,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=83154,0.127,Production of electricity,"CO2, AIR","[18.600594, 48.193021]"
1138,SNGN ROMGAZ SA MEDIAS - Sucursala de Productie Energie Electrica Iernut,Romania,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=167460,1.02,Production of electricity,"CO2, AIR","[24.185638, 46.468499]"
1139,SNIACE COGENERACIÓN,Spain,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=8935,0.18,Production of electricity,"CO2, AIR","[-4.059448, 43.361007]"
1140,SOCIETATEA COMPLEXUL ENERGETIC OLTENIA SA - SUCURSALA ELECTROCENTRALE ISALNITA,Romania,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=167386,2.36,Production of electricity,"CO2, AIR","[23.71718, 44.38568]"
1141,SOCIETATEA COMPLEXUL ENERGETIC OLTENIA SA - Sucursala Electrocentrale Craiova II,Romania,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=167387,1.29,Production of electricity,"CO2, AIR","[23.81512, 44.34735]"
1142,SOCIETE DE COGENERATION DE TAVAUX,France,2012,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=6288,0.161,Production of electricity,"CO2, AIR","[5.4, 47.03]"
1143,"SOLVAY QUÍMICA, S.L. (FÁBRICA DE TORRELAVEGA)",Spain,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=9263,0.14,Production of electricity,"CO2, AIR","[-4.04713, 43.34901]"
1144,"SPCG - Sociedade Portuguesa de Co-Geração Eléctrica, SA",Portugal,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=133926,0.28400000000000003,Production of electricity,"CO2, AIR","[-8.80599, 38.4937]"
1145,SSE Generation Ireland Limited (Great Island),Ireland,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=7729,0.981,Production of electricity,"CO2, AIR","[-6.99122, 52.2812]"
1146,STABILIMENTO DI FERRARA,Italy,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=5031,1.62,Production of electricity,"CO2, AIR","[11.583333, 44.85]"
1147,STEAG GmbH HKW Herne,Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=44712,1.53,Production of electricity,"CO2, AIR","[7.18745829017413, 51.5507389418603]"
1148,STEAG GmbH Heizkraftwerk Walsum,Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=43866,3.13,Production of electricity,"CO2, AIR","[6.71961908206988, 51.5260017764916]"
1149,SUCURSALA ELECTROCENTRALE PAROŞENI S.A.,Romania,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=167411,0.339,Production of electricity,"CO2, AIR","[23.26355777, 45.36094611]"
1150,SUCURSALA ELECTROCENTRALE TURCENI,Romania,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=167389,4.43,Production of electricity,"CO2, AIR","[23.409555, 44.6647972]"
1151,SWN Stadtwerke Neumünster GmbH,Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=104967,0.425,Production of electricity,"CO2, AIR","[9.99102497589076, 54.0829600845936]"
1152,"Saltend Cogeneration Company Limited, Saltend Cogeneration Plant",United Kingdom,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=13385,2.8200000000000003,Production of electricity,"CO2, AIR","[-0.41534099999999996, 53.5247]"
1153,"Sappi Finland Operations Oy, Kirkniemen voimalaitos",Finland,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=6097,0.311,Production of electricity,"CO2, AIR","[23.9455, 60.1905]"
1154,"Scottish And Southern Energy Plc, Smurfit Townsend Hook Paper Mill",United Kingdom,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=13393,0.217,Production of electricity,"CO2, AIR","[0.449837, 51.3279]"
1155,"Scottish Power Generation Ltd, Rye House Power Station",United Kingdom,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=13396,0.35000000000000003,Production of electricity,"CO2, AIR","[0.008789, 51.7616]"
1156,"Scottishpower Generation Limited , Shoreham Power Station",United Kingdom,2013,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=88461,0.192,Production of electricity,"CO2, AIR","[-0.23241199999999998, 50.8299]"
1157,Seabank Power Ltd,United Kingdom,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=13398,2.02,Production of electricity,"CO2, AIR","[-2.6534, 51.529]"
1158,Shoreham Power Station,United Kingdom,2007,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=13428,0.297,Production of electricity,"CO2, AIR","[-0.232148, 50.829336]"
1159,Shoreham Power Station,United Kingdom,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=239841,0.9400000000000001,Production of electricity,"CO2, AIR","[-0.23241199999999998, 50.8299]"
1160,"Siemens plc, Severn Power Station EPR/HP3737UE",United Kingdom,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=160361,1.5,Production of electricity,"CO2, AIR","[-2.97542, 51.548]"
1161,"Sillamäe SEJ, AS, Sillamäe soojuselektrijaam",Estonia,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=5834,0.138,Production of electricity,"CO2, AIR","[27.745149, 59.40374]"
1162,Sinergy Kft.,Hungary,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=39838,0.17,Production of electricity,"CO2, AIR","[21.02302, 47.91439]"
1163,Sleaford Renewable Energy Plant,United Kingdom,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=239835,0.253,Production of electricity,"CO2, AIR","[-0.383673, 52.9995]"
1164,Sloe Centrale BV (Vlissingen),Netherlands,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=121256,1.26,Production of electricity,"CO2, AIR","[3.6933800000000003, 51.44882]"
1165,Slough Heat And Power Limited,United Kingdom,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=13441,0.169,Production of electricity,"CO2, AIR","[-0.627724, 51.5244]"
1166,"Slovenské elektrárne, a.s. - Elektrárne Nováky, závod",Slovakia,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=9701,1.79,Production of electricity,"CO2, AIR","[18.532067, 48.693672]"
1167,"Slovenské elektrárne, a.s. - Elektrárne Vojany, závod",Slovakia,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=10271,0.618,Production of electricity,"CO2, AIR","[21.972625, 48.5525]"
1168,Societatea Complexul Energetic Hunedoara S.A. Sucursala Electrocentrale Deva S.A.,Romania,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=167410,0.863,Production of electricity,"CO2, AIR","[22.82781111, 45.91555527]"
1169,Societatea ELECTROCENTRALE CONSTANTA S.A.-Centrala Termoelectrica Palas,Romania,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=167335,0.176,Production of electricity,"CO2, AIR","[28.60973509, 44.15704045]"
1170,"Sokolovská uhelná,právní nástupce,a.s.-zpracovatelská část",Czech Republic,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=12857,4.2,Production of electricity,"CO2, AIR","[12.69636068888889, 50.255951769444444]"
1171,"Spalding Energy Co Ltd, Spalding Energy Project",United Kingdom,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=13452,1.3900000000000001,Production of electricity,"CO2, AIR","[-0.132192, 52.8078]"
1172,Stabilimento di Ferrera Erbognone,Italy,2016,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=418,2.75,Production of electricity,"CO2, AIR","[8.867777, 45.099166]"
1173,Stadtwerke Bielefeld GmbH,Germany,2012,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=44384,0.106,Production of electricity,"CO2, AIR","[8.538506911729609, 52.0335206481402]"
1174,Stadtwerke Bielefeld GmbH,Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=44459,0.136,Production of electricity,"CO2, AIR","[8.61515460532281, 51.9996571553641]"
1175,Stadtwerke Duisburg AG Heizkraftwerk I,Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=43759,0.496,Production of electricity,"CO2, AIR","[6.75076290596149, 51.4290798147769]"
1176,Stadtwerke Duisburg AG Heizkraftwerk II,Germany,2012,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=255206,0.101,Production of electricity,"CO2, AIR","[6.75242915583158, 51.4279606366349]"
1177,Stadtwerke Duisburg AG Heizkraftwerk III,Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=43833,0.44,Production of electricity,"CO2, AIR","[6.74807002393149, 51.3905093414076]"
1178,Stadtwerke Düsseldorf AG,Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=43802,1.04,Production of electricity,"CO2, AIR","[6.72915097863114, 51.2191044335569]"
1179,Stadtwerke Leipzig GmbH Biomasseheizkraftwerk Piesteritz,Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=110483,0.158,Production of electricity,"CO2, AIR","[12.5699365772614, 51.8708533262732]"
1180,Stadtwerke Leipzig GmbH HKW Nord,Germany,2007,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=46662,0.332,Production of electricity,"CO2, AIR","[12.3774710527427, 51.3520614956275]"
1181,Stadtwerke Münster GmbH,Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=44270,0.217,Production of electricity,"CO2, AIR","[7.64051049088003, 51.9502603783038]"
1182,Statkraft Markets GmbH,Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=200994,0.402,Production of electricity,"CO2, AIR","[6.84716942373725, 50.8616034826589]"
1183,Statkraft Markets GmbH (Biomasseheizkraftwerk Emden),Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=43357,0.264,Production of electricity,"CO2, AIR","[7.20169769087539, 53.3406807156755]"
1184,Steag GmbH KW Lünen,Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=44735,0.995,Production of electricity,"CO2, AIR","[7.47814405518768, 51.6159906755887]"
1185,"Städtische Werke, Kraftwerk Kassel",Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=44974,0.19,Production of electricity,"CO2, AIR","[9.48333036898341, 51.2792839383848]"
1186,Sutton Bridge Power Station,United Kingdom,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=13639,0.9450000000000001,Production of electricity,"CO2, AIR","[0.191685, 52.7573]"
1187,Synergen Power Limited,Ireland,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=75905,1.04,Production of electricity,"CO2, AIR","[-6.20404, 53.3397]"
1188,T POWER,Belgium,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=182171,0.91,Production of electricity,"CO2, AIR","[5.1050854, 51.058117]"
1189,TAMEH Polska - Zakład Wytwarzania Blachownia,Poland,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=5105,0.308,Production of electricity,"CO2, AIR","[18.283333, 50.35]"
1190,"TAURON WYTWARZANIE S.A., Oddział Zespół Elektrociepłowni Bielsko-Biała, Elektrociepłownia Bielsko-Biała EC1",Poland,2013,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=6495,0.116,Production of electricity,"CO2, AIR","[19.0525, 49.812]"
1191,TAURON Wytwarzanie Spółka Akcyjna - Oddział Elektrownia Siersza w Trzebini,Poland,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=4663,1.54,Production of electricity,"CO2, AIR","[19.462967, 50.206407]"
1192,TAURON Wytwarzanie Spółka Akcyjna – Oddział Elektrownia Stalowa Wola w Stalowej Woli,Poland,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=5214,0.448,Production of electricity,"CO2, AIR","[22.06667, 50.55]"
1193,TAURON Wytwarzanie Spółka Akcyjna-Oddział Elektrownia Łaziska w Łaziskach Górnych,Poland,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=6494,3.88,Production of electricity,"CO2, AIR","[18.846472, 50.133694]"
1194,TE Plomin 1,Croatia,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=240467,0.306,Production of electricity,"CO2, AIR","[14.164651, 45.13794]"
1195,TE Plomin 2,Croatia,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=240468,0.922,Production of electricity,"CO2, AIR","[14.164665, 45.137905]"
1196,TE-TO Sisak,Croatia,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=240389,0.352,Production of electricity,"CO2, AIR","[16.413773, 45.455616]"
1197,TE-TO Zagreb,Croatia,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=240486,0.836,Production of electricity,"CO2, AIR","[16.015024, 45.783928]"
1198,TERMICA MILAZZO SRL,Italy,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=7348,0.518,Production of electricity,"CO2, AIR","[15.267777, 38.198055]"
1199,TETs,Bulgaria,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=15879,0.157,Production of electricity,"CO2, AIR","[24.740973, 42.183807]"
1200,"TETs ""Kontur Global Maritsa Iztok 3""",Bulgaria,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=15819,5.43,Production of electricity,"CO2, AIR","[26.002517, 42.144905]"
1201,TETs Ey I Es - Galabovo,Bulgaria,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=174614,4.18,Production of electricity,"CO2, AIR","[25.908917, 42.159083]"
1202,TOUL POWER Centrale électrique,France,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=210233,0.736,Production of electricity,"CO2, AIR","[5.89, 48.68]"
1203,Tatabánya Erőmű Kft.,Hungary,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=142,0.105,Production of electricity,"CO2, AIR","[18.426762, 47.560344]"
1204,Tauron Ciepło sp.zo.o. Zakład Wytwarzania Katowice,Poland,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=6498,0.878,Production of electricity,"CO2, AIR","[19.053876, 50.285308]"
1205,Tauron Wytwarzanie  Spólka Akcyjna-Oddział Elektrownia Jaworzno III -Elektrownia III,Poland,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=6497,6.01,Production of electricity,"CO2, AIR","[19.209722, 50.207778]"
1206,"Tauron Wytwarzanie S.A., Oddział Elektrownia Łagisza w Będzinie",Poland,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=6492,1.87,Production of electricity,"CO2, AIR","[19.144535, 50.348856]"
1207,Tauron Wytwarzanie Spółka Akcyjna-Oddział Elektrownia Jaworzno III Elektrownia II,Poland,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=6493,0.908,Production of electricity,"CO2, AIR","[19.228889, 50.212222]"
1208,"Termoelektrarna Trbovlje, d.o.o.",Slovenia,2014,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=7333,0.14300000000000002,Production of electricity,"CO2, AIR","[15.061139, 46.125756]"
1209,Termoelektrarna Šoštanj d.o.o.,Slovenia,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=7125,4.07,Production of electricity,"CO2, AIR","[15.053442, 46.372286]"
1210,Trianel Gaskraftwerk Hamm GmbH & Co. KG,Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=74111,0.434,Production of electricity,"CO2, AIR","[7.92866419093948, 51.6732902551032]"
1211,Trianel Kohlekraftwerk Lünen GmbH & Co. KG,Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=189251,2.65,Production of electricity,"CO2, AIR","[7.4652362544489, 51.6141140844466]"
1212,"Turun Seudun Energiantuotanto Oy, Naantalin voimalaitos",Finland,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=7153,1.29,Production of electricity,"CO2, AIR","[22.0536, 60.4585]"
1213,Twinerg,Luxembourg,2015,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=14381,0.224,Production of electricity,"CO2, AIR","[5.963556, 49.510957]"
1214,Tynagh Energy Limited,Ireland,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=19169,0.323,Production of electricity,"CO2, AIR","[-8.38215, 53.1666]"
1215,TÉR-SZERKEZET Kft,Hungary,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=772,0.617,Production of electricity,"CO2, AIR","[18.918461, 47.328165]"
1216,UFICSA,Spain,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=123521,0.129,Production of electricity,"CO2, AIR","[1.686739, 41.553074]"
1217,UNIDAD DE PRODUCCION TERMICA  AS PONTES,Spain,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=8972,8.11,Production of electricity,"CO2, AIR","[-7.8608329999999995, 43.443333]"
1218,UPT COMPOSTILLA,Spain,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=8971,2.8,Production of electricity,"CO2, AIR","[-6.566111, 42.611389]"
1219,Uniper - Centrale Emile HUCHET,France,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=4083,3.7,Production of electricity,"CO2, AIR","[6.71, 49.12]"
1220,Uniper - Centrale de PROVENCE,France,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=4204,1.54,Production of electricity,"CO2, AIR","[5.5, 43.49]"
1221,Uniper Benelux NV (Maasvlakte),Netherlands,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=6306,7.5600000000000005,Production of electricity,"CO2, AIR","[4.02657, 51.95906]"
1222,Uniper Centrale Den Haag,Netherlands,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=37199,0.17500000000000002,Production of electricity,"CO2, AIR","[4.29056, 52.07592]"
1223,Uniper Centrale Leiden,Netherlands,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=37198,0.11800000000000001,Production of electricity,"CO2, AIR","[4.49404, 52.16398]"
1224,Uniper Centrale RoCa,Netherlands,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=6311,0.296,Production of electricity,"CO2, AIR","[4.5611, 51.95359]"
1225,Uniper Hungary Kft.,Hungary,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=253863,0.75,Production of electricity,"CO2, AIR","[17.802561, 47.73823]"
1226,Uniper Kraftwerk Staudinger,Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=44894,1.8900000000000001,Production of electricity,"CO2, AIR","[8.9534504381168, 50.0876757039267]"
1227,Uniper Kraftwerke GmbH,Germany,2017,http://prtr.ec.europa.eu/#/facilitydetails?FacilityID=46387,0.243,Production of electricity,"CO2, AIR","[12.4171497332869, 52.3947600825346]"
