,Unnamed: 0,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Solar Array Size,Solar CapEx,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Solar,Yearly Cost Wind,Elec Cost Solar,Elec Cost Wind,Cheaper source,Yearly gen. cost,Gen. cost per kg H2
4427,4427,71.0,55.0,1155.5899596214294,298.61636,7131,73.67491895779033,68.50547166666666,1511.2990272401764 km,2531486.8,2518.5817313153975,1763007.2119207783,938.1309628177249,0.5170649366573776,1303003.6403765916,191601.4712513646,155997.38096651426,65.83230037867399,53.59910012695619,Wind,241939016.59674722,4.838780331934944
4428,4428,71.0,56.0,1148.289966583252,275.75012,7131,73.67491895779033,68.50547166666666,1400.2870163438026 km,2350521.1,2534.593043474982,1774215.1304324875,866.2945512185039,0.559941911424215,1411053.6167890218,192819.53415093108,167002.50972740958,66.25081429801222,57.38034949608432,Wind,241950021.72550812,4.8390004345101625
4429,4429,71.0,57.0,1137.7050375938416,144.73206,7131,73.67491895779033,68.50547166666666,1289.311243432969 km,2250575.1,2558.1742763039906,1790721.9934127934,454.68917643491716,1.0668268610856273,2688403.6899357806,194613.47986560888,297103.4361178199,66.86719564613229,102.08169343535351,Solar,241977632.69564632,4.839552653912926
4430,4430,72.0,22.0,1670.240077972412,94.52605,18265,72.38899342225,21.685414798,53.20152453622332 km,59936.3,1742.5325853317852,1219772.8097322497,296.96234425286144,1.6334550028088202,4116306.6070782267,132563.4196824895,442538.50221379823,45.54743137808614,152.0516905042281,Solar,241915582.6354632,4.838311652709264
4431,4431,72.0,23.0,1708.930058479309,93.69574,18265,72.38899342225,21.685414798,150.9846551539732 km,194998.5,1703.081847471213,1192157.293229849,294.35384845665936,1.6479303036430115,4152784.365180389,129562.19906611912,446253.84244942,44.51624275605119,153.32824330313406,Solar,241912581.41484684,4.838251628296937
4432,4432,72.0,24.0,1726.814980506897,113.826996,893,70.2965937875,22.9380287875,210.0409509720712 km,269384.0,1685.4427336156673,1179809.9135309672,357.5980544137948,1.3564800503762453,3418329.7269481383,128220.30091595359,371448.0152650573,44.05518031471226,127.62572832184021,Solar,241911239.51669666,4.838224790333933
4433,4433,72.0,25.0,1741.7799401283264,126.07194,3482,70.21597600368719,23.014665,285.1237799154175 km,344144.3,1670.9618098940796,1169673.2669258558,396.0666805278132,1.2247297001081816,3086318.8442726177,127118.6625392288,337631.97351123166,43.67666866732477,116.0068832064232,Solar,241910137.87831992,4.838202757566398
4434,4434,72.0,26.0,1742.8750348091123,75.65082,3482,70.21597600368719,23.014665,376.86070391487294 km,479443.0,1669.9119002027562,1168938.3301419294,237.66406035004383,2.041009592073908,5143344.172026248,127038.7905068713,547144.546748104,43.64922545620706,187.99325452370755,Solar,241910058.00628757,4.8382011601257515
4435,4435,72.0,27.0,1750.5400013923645,102.77179,3482,70.21597600368719,23.014665,476.7638099830272 km,626415.3,1662.5999742245733,1163819.9819572014,322.867100460273,1.502397197404625,3786040.937459655,126482.5346753922,408900.2142646898,43.45810165769886,140.493919772996,Solar,241909501.7504561,4.838190035009122
4436,4436,72.0,28.0,1704.1850543022156,90.311745,3482,70.21597600368719,23.014665,580.6422485877077 km,761166.2,1707.8237799625126,1195476.6459737588,283.72271462487475,1.7096785060266155,4308389.835187071,129922.94226957003,462102.6032745651,44.64019042082663,158.77371497126083,Solar,241912942.15805027,4.838258843161006
4437,4437,72.0,30.0,1626.07497215271,83.12259,6933,67.3039209812252,24.773734166666664,742.1933641342351 km,888532.5,1789.860745068217,1252902.521547752,261.1373180913564,1.8575461768967578,4681016.36577983,136163.91631294187,500055.4384815449,46.784525092139006,171.81391988853082,Solar,241919183.13209364,4.838383662641872
4438,4438,72.0,31.0,1576.4349150657654,63.280586,6933,67.3039209812252,24.773734166666664,830.3462945463406 km,1013106.7,1846.2213272360898,1292354.929065263,198.80182409245714,2.4399908254366776,6148776.880100427,140451.55579260562,649550.0888885012,48.25771404156193,223.1787484898953,Solar,241923470.7715733,4.838469415431466
4439,4439,72.0,32.0,1539.205002784729,77.32795,6933,67.3039209812252,24.773734166666664,923.3962497463547 km,1162629.2,1890.8772749103914,1323614.092437274,242.93291963715885,1.996743082782573,5031792.568612084,143848.7635020618,535782.7695426074,49.424959767375086,184.08946440694714,Solar,241926867.97928277,4.838537359585655
4440,4440,72.0,33.0,1564.3899178504944,17.330263,6933,67.3039209812252,24.773734166666664,1020.0097521026297 km,1349352.2,1860.4362812520858,1302305.39687646,54.444626925579,8.909504100904684,22451950.3342798,141532.96048532243,2310064.316023624,48.62927360264925,793.7144060183734,Solar,241924552.176266,4.838491043525321
4441,4441,72.0,37.0,1656.370038986206,184.77692,5952,66.69849430950143,25.036485,1419.028402500057 km,1844975.7,1757.1241284800053,1229986.8899360038,580.493814424949,0.8356241097008037,2105772.7564460253,133673.4734481724,237761.18861319422,45.92883446680795,81.69230583120007,Solar,241916692.6892289,4.838333853784578
4442,4442,72.0,41.0,1375.685019493103,50.721786,5952,66.69849430950143,25.036485,1837.467167177591 km,2508351.7,2115.6352798451194,1480944.6958915836,159.34719027455364,3.0441366806022296,7671224.435117619,160947.26139298553,804614.7351844072,55.299828273487336,276.4573705505399,Solar,241943966.4771737,4.838879329543474
4443,4443,72.0,42.0,1407.0750069618225,105.190796,5952,66.69849430950143,25.036485,1943.8619601903981 km,2612884.8,2068.438247281723,1447906.773097206,330.4666319388627,1.4678475222134133,3698975.7559778015,157356.74028127937,400032.43321917456,54.06616204536266,137.44704115735743,Solar,241940375.956062,4.838807519121239
4444,4444,72.0,43.0,1434.4500243663788,95.577705,5952,66.69849430950143,25.036485,2050.755977260973 km,2717910.0,2028.964210502645,1420274.9473518515,300.2662158749725,1.6154818664902724,4071014.3035554863,154353.7471962975,437925.38105731853,53.03436442129197,150.46666938892483,Solar,241937372.962977,4.838747459259539
4445,4445,72.0,49.0,1359.259991645813,271.8158,7131,73.67491895779033,68.50547166666666,2174.6041583255897 km,3339647.2,2141.20019649075,1498840.1375435248,853.9345204096326,0.5680466303587086,1431477.5085039458,162892.11614231425,169082.72821133945,55.96806041812849,58.09509123158843,Solar,241945911.331923,4.8389182266384605
4446,4446,72.0,50.0,1305.2399909496307,367.67535,7131,73.67491895779033,68.50547166666666,2063.445108145443 km,3137863.4,2229.818103471168,1560872.6724298175,1155.086178466056,0.41994669827133274,1058265.6796437586,169633.73629525513,131070.2790830017,58.284411957856896,45.03440358236469,Wind,241914089.49486372,4.838281789897274
4447,4447,72.0,51.0,1257.790036201477,280.91635,7131,73.67491895779033,68.50547166666666,1952.2734205601962 km,2936348.3,2313.9376823047314,1619756.377613312,882.5247414332592,0.5496442242263814,1385103.445050481,176033.14548065336,164359.42741649912,60.483183318993724,56.47221352259201,Wind,241947378.6431972,4.838947572863944
4448,4448,72.0,52.0,1228.9550375938416,267.76083,7131,73.67491895779033,68.50547166666666,1841.0904252547896 km,2866638.4,2368.229652154212,1657760.7565079485,841.1954564471055,0.5766491285086646,1453155.8038418347,180163.41497755086,171290.71047502404,61.902301556389276,58.85373129141852,Wind,241954309.92625573,4.839086198525115
4449,4449,72.0,53.0,1203.7700355052948,302.62302,7131,73.67491895779033,68.50547166666666,1729.8977853979954 km,2807806.1,2417.7772127151675,1692444.0489006173,950.718256439157,0.5102191144224807,1285752.1683446513,183932.7528482885,154240.28043461032,63.19740738889913,52.99537840573791,Wind,241937259.4962153,4.838745189924306
4450,4450,72.0,54.0,1168.3649909496307,310.59576,7131,73.67491895779033,68.50547166666666,1618.6976040422574 km,2693084.2,2491.0432816276516,1743730.2971393561,975.7653578521385,0.4971222056226932,1252747.958169187,189506.4796890308,150878.72872777577,65.11248276494905,51.84038371672296,Wind,241933897.9445085,4.83867795889017
4451,4451,72.0,55.0,1144.6399700641632,325.3126,7131,73.67491895779033,68.50547166666666,1507.4925776647183 km,2585090.7,2542.6752842038914,1779872.698942724,1021.9996742801949,0.47463285857435794,1196074.803607382,193434.39178902644,145106.44275468015,66.4620730762296,49.85708545930036,Wind,241928125.6585354,4.838562513170708
4452,4452,72.0,56.0,1142.450041770935,252.69006,7131,73.67491895779033,68.50547166666666,1396.2862231344375 km,2423009.0,2547.5492623576656,1783284.4836503658,793.849236131164,0.6110412466096081,1539823.9414562124,193805.18038544114,180118.0517256372,66.58947223499773,61.88671520829586,Wind,241963137.26750633,4.839262745350126
4453,4453,73.0,20.0,1590.669927597046,113.45701,43448,72.84874588251114,18.9566985424608,116.57781696325283 km,135304.4,1829.6993679830946,1280789.5575881663,356.43570911426366,1.3609035639865417,3429476.981246085,139194.6453411923,372583.38773761655,47.82585250184557,128.0158306585657,Solar,241922213.8611219,4.838444277222438
4454,4454,73.0,21.0,1633.739938735962,132.79663,3046,72.59684585701538,21.08874,43.04010537578332 km,65976.4,1781.4633113798193,1247024.3179658735,417.1929172294819,1.1627105994200055,2930030.710538414,135525.0803246444,321713.68187755503,46.56502759872397,110.53752146562148,Solar,241918544.29610536,4.8383708859221075
4455,4455,73.0,22.0,1656.370038986206,111.221924,2109,72.53583346922838,21.63689522971426,62.60740802939276 km,72488.7,1757.1241284800053,1229986.8899360038,349.4139793565223,1.388251917564892,3498394.832263528,133673.4734481724,379602.8230910879,45.92883446680795,130.4276366518097,Solar,241916692.6892289,4.838333853784578
4456,4456,73.0,23.0,1707.105016708374,98.20156,28191,72.41667516000001,21.6874756985,157.27319987644069 km,211589.4,1704.902588128955,1193431.8116902683,308.50929946705736,1.5723176828174281,3962240.560699919,129700.71217627669,426846.5350855176,44.563834440054045,146.6600915422035,Solar,241912719.92795697,4.8382543985591395
4457,4457,73.0,24.0,1729.0049958229065,54.532253,28191,72.41667516000001,21.6874756985,262.99774622346206 km,342129.3,1683.3078957119062,1178315.5269983343,171.31812540849995,2.8314261886127587,7135193.995304152,128057.89281215535,750018.8508929608,43.999378555971326,257.69878466578655,Solar,241911077.10859287,4.8382215421718575
4458,4458,73.0,25.0,1765.1399874687197,98.07864,28191,72.41667516000001,21.6874756985,371.67489244465696 km,507487.8,1648.8481264127536,1154193.6884889274,308.12313489807804,1.574288237155987,3967206.3576330873,125436.36085446425,427352.312471728,43.09864706281592,146.83387146464503,Solar,241908455.57663518,4.838169111532704
